435,Rose-Marie,Lucien Hubbard,70,Drama
436,Tristana e la maschera,Raoul Walsh,97,Drama
437,Maschere di celluloide,King Vidor,83,"Comedy, Romance"
438,Il cantante pazzo,Lloyd Bacon,105,"Musical, Drama"
439,The Smart Set,Jack Conway,80,"Comedy, Romance, Sport"
440,A rotta di collo,Ted Wilde,85,"Action, Comedy, Family"
441,Io... e il ciclone,"Charles Reisner, Buster Keaton",70,"Action, Comedy, Drama"
442,L'angelo della strada,Frank Borzage,102,Drama
443,Femmine del mare,"Frank Capra, Irvin Willat",93,"Action, Adventure, Drama"
444,Nella tempesta,"Sam Taylor, Lewis Milestone",102,"Drama, Romance"
445,Quella certa cosa,Frank Capra,69,"Comedy, Drama, Romance"
446,The Trail of '98,Clarence Brown,87,"Action, Adventure, Drama"
447,I vichinghi,Roy William Neill,90,"Action, Adventure, History"
448,Nel gorgo del peccato,Victor Fleming,94,Drama
449,Il fiume stanco,Frank Lloyd,86,"Drama, Romance"
450,Sinfonia nuziale,Erich von Stroheim,113,Drama
451,La serpe di Zanzibar,Tod Browning,65,"Drama, Mystery"
452,Ombre bianche,"W.S. Van Dyke, Robert J. Flaherty",88,"Drama, Romance"
453,Il destino,Clarence Brown,98,Drama
454,Alibi,Roland West,91,Crime
455,Applause,Rouben Mamoulian,80,"Drama, Musical"
456,Behind That Curtain,Irving Cummings,91,Mystery
457,Big News,Gregory La Cava,75,"Comedy, Crime, Mystery"
458,La guardia nera,John Ford,93,"Adventure, Drama"
459,Ragazze d'America,Mervyn LeRoy,86,"Drama, Musical"
460,La canzone di Broadway,Harry Beaumont,100,"Drama, Musical, Romance"
461,Cercasi avventura,F. Richard Jones,90,"Drama, Mystery, Thriller"
462,La Canarina Assassinata,"Malcolm St. Clair, Frank Tuttle",82,"Crime, Drama, Mystery"
463,The Cocoanuts,"Robert Florey, Joseph Santley",96,"Comedy, Musical"
464,L'isola del diavolo,Wesley Ruggles,86,Drama
465,Coquette,Sam Taylor,76,"Drama, Romance"
466,La danza della vita,"John Cromwell, A. Edward Sutherland",115,"Drama, Musical, Romance"
467,Funamboli,Lothar Mendes,75,Drama
468,Notti nel deserto,William Nigh,62,"Adventure, Drama, Romance"
469,Il tenente di Napoleone,Sidney Franklin,97,"Music, Romance, War"
470,Disraeli,Alfred E. Green,90,"Biography, Drama, History"
471,Trafalgar,Frank Lloyd,99,"Drama, History, Romance"
472,The Duke Steps Out,James Cruze,62,"Comedy, Drama, Romance"
473,Dinamite,Cecil B. DeMille,129,Drama
474,La valanga,Ernst Lubitsch,71,"Drama, Romance"
475,Evangelina,Edwin Carewe,87,Drama
476,Diavoli volanti,Frank Capra,110,"Action, Adventure, Romance"
477,La flotta del cielo,George W. Hill,100,"Adventure, Drama, Romance"
478,The Girl in the Show,Edgar Selwyn,82,Comedy
479,Glorifying the American Girl,Millard Webb,95,"Comedy, Drama, Musical"
480,Donna pagana,Cecil B. DeMille,113,Drama
481,Gold Diggers of Broadway,Roy Del Ruth,101,"Comedy, Musical"
482,Il bandito e la signorina,Reginald Barker,72,"Action, Romance, Western"
483,Il gran Gabbo,"James Cruze, Erich von Stroheim",92,"Drama, Musical, Romance"
484,The Greene Murder Case,Frank Tuttle,69,"Drama, Mystery"
485,Half Marriage,William J. Cowen,68,"Drama, Romance"
486,Alleluja!,King Vidor,109,"Drama, Musical"
487,Gli eroi del deserto,William Wyler,68,"Action, Crime, Drama"
488,Her Private Affair,Paul L. Stein,70,Drama
489,High Voltage,Howard Higgin,63,"Crime, Drama, Romance"
490,The Hole in the Wall,Robert Florey,73,"Drama, Mystery"
491,Hollywood che canta,"Charles Reisner, Christy Cabanne",130,"Comedy, Music"
492,Sette passi verso Satana,Benjamin Christensen,77,"Comedy, Crime, Drama"
493,The Idle Rich,William C. de Mille,80,Comedy
494,Notte di tradimento,Irving Cummings,95,"Action, Adventure, Romance"
495,La maschera di ferro,Allan Dwan,95,"Adventure, Drama, History"
496,La romanza dell'amore,Sam Wood,93,"Comedy, Musical, Romance"
497,Il bacio,Jacques Feyder,62,"Romance, Drama"
498,The Last Warning,Paul Leni,89,"Horror, Mystery, Thriller"
499,The Letter,Jean de Limur,65,Drama
500,Linda,Dorothy Davenport,75,Drama
501,La porta chiusa,George Fitzmaurice,74,"Drama, Mystery, Thriller"
502,Il principe consorte,Ernst Lubitsch,107,"Comedy, Musical, Romance"
503,Trappola d'amore,William Wyler,71,Comedy
504,La stella della fortuna,Frank Borzage,100,"Drama, Romance"
505,Madame X,Lionel Barrymore,95,Drama
506,La compagnia d'assalto,Robert Z. Leonard,111,"Drama, Musical, Romance"
507,Marianne,Robert Z. Leonard,80,Drama
508,Rosa del Messico,Erle C. Kenton,60,"Drama, Romance"
509,Il drago rosso,Rowland V. Lee,80,Thriller
510,L'isola misteriosa,"Lucien Hubbard, Benjamin Christensen",95,"Adventure, Romance, Sci-Fi"
511,Navy Blues,Clarence Brown,77,"Comedy, Drama"
512,Notti di New York,Lewis Milestone,82,"Crime, Drama, Music"
513,On with the Show!,Alan Crosland,104,"Musical, Romance"
514,Ragazze americane,Jack Conway,76,"Drama, Comedy"
515,L'isola del sole,W.S. Van Dyke,83,Drama
516,La regina Kelly,"Erich von Stroheim, Richard Boleslawski",101,Drama
517,The Racketeer,Howard Higgin,68,"Crime, Drama, Thriller"
518,Redskin,Victor Schertzinger,82,"Western, Adventure, Drama"
519,Rio Rita,Luther Reed,140,"Adventure, Music, Romance"
520,Il fiume,Frank Borzage,84,"Drama, Romance"
521,Arcobaleno,Charles Reisner,96,"Comedy, Drama, Musical"
522,Sally,John Francis Dillon,103,Musical
523,Saluto militare,"David Butler, John Ford",84,"Drama, Romance, Sport"
524,"Lui, lei, l'altra",A. Edward Sutherland,63,"Comedy, Romance"
525,Seven Keys to Baldpate,Reginald Barker,72,"Comedy, Mystery, Thriller"
526,"Clem, bizzarro monello",William Wyler,70,"Drama, Sport"
527,Show Boat,"Harry A. Pollard, Arch Heath",147,"Drama, Musical, Romance"
528,Rivista delle nazioni,John G. Adolfi,128,Musical
529,The Silent Enemy,H.P. Carver,84,Drama
530,Donna che ama,John S. Robertson,73,"Drama, Romance"
531,Fatemi la corte,Sam Wood,98,"Comedy, Drama, Romance"
532,Cuori e motori,Harry Beaumont,76,"Drama, Romance, Sport"
533,Io... e l'amore,"Edward Sedgwick, Buster Keaton",76,Comedy
534,The Squall,Alexander Korda,105,"Drama, Music, Romance"
535,La ragazza del bacio,Wesley Ruggles,87,"Drama, Musical, Romance"
536,The Studio Murder Mystery,Frank Tuttle,62,"Crime, Mystery"
537,Il sorriso della vita,David Butler,121,"Comedy, Musical"
538,La bisbetica domata,Sam Taylor,63,"Comedy, Romance"
539,Tanned Legs,Marshall Neilan,71,"Comedy, Musical"
540,Ritorna il sole,E. Mason Hopper,65,"Drama, Romance"
541,They Had to See Paris,Frank Borzage,95,Comedy
542,The Thirteenth Chair,Tod Browning,72,"Drama, Mystery"
543,La mazzata,Josef von Sternberg,85,"Crime, Drama, Film-Noir"
544,L'ondata dei forti,Allan Dwan,73,Western
545,L'intrusa,Edmund Goulding,90,Drama
546,The Trial of Mary Dugan,Bayard Veiller,113,Drama
547,Lo spettro verde,Lionel Barrymore,94,"Mystery, Thriller"
548,L'indomabile,Jack Conway,86,"Adventure, Drama, Romance"
549,The Vagabond Lover,Marshall Neilan,65,"Comedy, Musical"
550,The Valiant,William K. Howard,66,Drama
551,L'uomo della Virginia,Victor Fleming,91,"Romance, Western"
552,Evviva il pericolo!,"Clyde Bruckman, Malcolm St. Clair",113,Comedy
553,Vendetta d'oriente,Tod Browning,65,"Drama, Romance"
554,Why Be Good?,William A. Seiter,84,"Comedy, Drama, Romance"
555,Orchidea selvaggia,Sidney Franklin,100,"Romance, Drama"
556,L'allegra brigata,Dorothy Arzner,77,"Comedy, Drama"
557,La nuova generazione,Frank Capra,75,Drama
558,All'ovest niente di nuovo,Lewis Milestone,152,"Drama, War"
559,Animal Crackers,Victor Heerman,97,"Comedy, Musical"
560,Anna Christie,Clarence Brown,89,"Drama, Romance"
561,Anna Christie,Jacques Feyder,85,Drama
562,Back Pay,William A. Seiter,63,"Drama, Romance"
563,The Bat Whispers,Roland West,83,"Crime, Thriller, Horror"
564,Be Yourself!,Thornton Freeland,65,"Comedy, Musical"
565,Beau Ideal,Herbert Brenon,79,"Adventure, Romance, War"
566,The Benson Murder Case,Frank Tuttle,65,"Crime, Mystery, Thriller"
567,Carcere,"George W. Hill, Ward Wing",87,"Crime, Drama, Thriller"
568,La conquista dell'America,Hobart Henley,72,"Comedy, Music, Romance"
569,Il grande sentiero,"Raoul Walsh, Louis R. Loeffler",125,"Adventure, Western, Romance"
570,Billy the Kid,King Vidor,98,"Action, Biography, Drama"
571,The Bishop Murder Case,"David Burton, Nick Grinde",88,"Drama, Mystery"
572,Temerario nato,John Ford,82,"Crime, Drama, War"
573,Bright Lights,Michael Curtiz,69,"Drama, Musical, Romance"
574,La sivigliana,Charles Brabin,100,"Musical, Romance"
575,Captain Thunder,Alan Crosland,65,"Adventure, Drama, Music"
576,Charley's Aunt,Al Christie,88,Comedy
577,Check and Double Check,Melville W. Brown,77,Comedy
578,Children of Pleasure,Harry Beaumont,70,"Comedy, Musical, Romance"
579,Il nostro pane quotidiano,F.W. Murnau,77,"Drama, Romance"
580,Conspiracy,Christy Cabanne,69,Mystery
581,The Cuckoos,Paul Sloane,97,"Comedy, Musical"
582,Nella morsa delle rotaie,George B. Seitz,74,"Adventure, Drama"
583,La squadriglia dell'aurora,Howard Hawks,108,"Action, Drama, War"
584,The Devil to Pay!,George Fitzmaurice,72,"Comedy, Romance"
585,The Devil's Holiday,Edmund Goulding,80,"Drama, Romance"
586,La divorziata,Robert Z. Leonard,84,"Romance, Drama"
587,Dixiana,Luther Reed,100,"Comedy, Drama, Music"
588,The Doorway to Hell,Archie Mayo,78,"Crime, Drama"
589,Il guerriero,Edward Sedgwick,79,"Comedy, Romance, War"
590,Extravagance,Phil Rosen,71,"Drama, Romance"
591,The Fall Guy,Leslie Pearce,66,"Comedy, Crime, Drama"
592,Fast and Loose,Fred C. Newmeyer,70,"Comedy, Romance"
593,The Menace,Roy William Neill,64,"Crime, Drama, Mystery"
594,Piano coi piedi,"Clyde Bruckman, Harold Lloyd",93,"Adventure, Comedy, Romance"
595,The Flirting Widow,William A. Seiter,72,"Comedy, Romance"
596,Ragazze e giovanotti del 1890,Harry Beaumont,79,"Drama, Musical, Romance"
597,Follow Thru,"Lloyd Corrigan, Laurence Schwab",92,"Comedy, Musical, Romance"
598,For the Defense,John Cromwell,65,"Crime, Drama, Romance"
599,Framed,George Archainbaud,65,"Action, Crime, Drama"
600,Chi non cerca... trova,Edward Sedgwick,92,"Comedy, Musical"
601,Come rubai mia moglie,Sam Wood,93,"Comedy, Romance"
602,Going Wild,William A. Seiter,68,"Musical, Romance"
603,Golden Dawn,Ray Enright,81,"Comedy, Drama, Music"
604,Good News,Nick Grinde,78,"Comedy, Musical"
605,La dea verde,Alfred E. Green,73,Adventure
606,Half Shot at Sunrise,Paul Sloane,78,"Comedy, Musical"
607,Giorni felici,Benjamin Stoloff,80,Musical
608,Il porto dell'inferno,Henry King,93,"Drama, Romance"
609,Gli angeli dell'inferno,"Howard Hughes, Edmund Goulding",127,"Drama, War"
610,La stella della Taverna Nera,Tay Garnett,85,"Crime, Drama, Romance"
611,Holiday,Edward H. Griffith,91,"Comedy, Drama"
612,Hook Line and Sinker,Edward F. Cline,75,"Comedy, Romance"
613,Inside the Lines,Roy Pomeroy,72,"Drama, History, Romance"
614,Journey's End,James Whale,120,"Drama, War"
615,I prodigi del 2000,David Butler,113,"Comedy, Fantasy, Musical"
616,Il re del jazz,"John Murray Anderson, Walter Lantz",99,"Animation, Comedy, Music"
617,Femmine di lusso,Frank Capra,99,"Drama, Romance"
618,The Lady of Scandal,Sidney Franklin,76,"Romance, Comedy, Drama"
619,La sferzata,Frank Lloyd,77,"Action, Adventure, Romance"
620,Laughter,Harry d'Abbadie d'Arrast,85,"Comedy, Romance"
621,La moglie bella,Robert Z. Leonard,79,"Comedy, Drama"
622,Nel regno della fantasia,Leo McCarey,77,"Comedy, Musical, Romance"
623,The Life of the Party,Roy Del Ruth,79,"Comedy, Musical, Romance"
624,The Light of Western Stars,"Otto Brower, Edwin H. Knopf",70,"Action, Adventure, Drama"
625,La leggenda di Liliom,Frank Borzage,94,Drama
626,Piccolo Cesare,Mervyn LeRoy,79,"Action, Crime, Drama"
627,Loose Ankles,Ted Wilde,69,"Comedy, Romance"
628,Lord Byron of Broadway,"Harry Beaumont, William Nigh",80,"Drama, Music, Romance"
629,The Pay-Off,Lowell Sherman,65,"Action, Crime, Drama"
630,La moglie n. 66,Paul L. Stein,80,"Musical, Romance"
631,Love in the Rough,Charles Reisner,84,"Comedy, Musical, Romance"
632,Lovin' the Ladies,Melville W. Brown,65,"Comedy, Romance"
633,Madame Satan,Cecil B. DeMille,116,"Comedy, Drama, Musical"
634,Nomadi del canto,Michael Curtiz,84,"Comedy, Music, Romance"
635,Manslaughter,George Abbott,85,"Romance, Drama"
636,The Matrimonial Bed,Michael Curtiz,69,Comedy
637,Maybe It's Love,William A. Wellman,72,"Comedy, Music, Romance"
638,The Medicine Man,Scott Pembroke,66,"Comedy, Romance"
639,Il sottomarino,John Ford,77,"Action, Drama"
640,Castigo,George W. Hill,69,"Comedy, Drama"
641,Moby Dick il mostro bianco,Lloyd Bacon,80,"Adventure, Drama"
642,Un marito fuori posto,Malcolm St. Clair,89,"Comedy, Drama, Musical"
643,Monte Carlo,Ernst Lubitsch,90,"Comedy, Musical, Romance"
644,Marocco,Josef von Sternberg,92,"Drama, Romance"
645,Passione cosacca,Jack Conway,78,"Drama, Musical, Romance"
646,Gabbia di matti,King Vidor,76,"Comedy, Romance"
647,La donna e la femmina,Lloyd Bacon,69,"Drama, Romance"
648,La dattilografa,"Lloyd Bacon, Michael Curtiz",59,"Drama, Romance"
649,One Night at Susie's,John Francis Dillon,62,Drama
650,Notte romantica,Paul L. Stein,73,"Comedy, Romance"
651,Ragazze che sognano,Harry Beaumont,102,"Drama, Music, Romance"
652,Outside the Law,Tod Browning,79,"Crime, Drama, Romance"
653,Outward Bound,"Robert Milton, Ray Enright",83,"Drama, Fantasy"
654,Debito d'odio,Sam Wood,86,"Drama, Film-Noir"
655,Paramount revue,"Dorothy Arzner, Otto Brower",102,"Comedy, Music"
656,Party Girl,Victor Halperin,67,"Crime, Drama, Romance"
657,Passion Flower,William C. de Mille,79,Drama
658,Vertigine del lusso,Mervyn LeRoy,66,"Comedy, Drama, Music"
659,Vertigine,Edward Sloman,88,"Music, Romance"
660,Una notte celestiale,George Fitzmaurice,82,"Comedy, Musical, Romance"
661,Raffles,"George Fitzmaurice, Harry d'Abbadie d'Arrast",72,"Adventure, Crime, Drama"
662,Luci del circo,Frank Capra,88,"Comedy, Drama, Romance"
663,Reaching for the Moon,Edmund Goulding,91,"Comedy, Romance"
664,Redenzione,"Fred Niblo, Lionel Barrymore",75,Drama
665,La banda dei fantasmi,"Nick Grinde, Malcolm St. Clair",65,"Adventure, Comedy, Crime"
666,La spia,Victor Fleming,84,"Action, Adventure, Romance"
667,The Return of Dr. Fu Manchu,Rowland V. Lee,73,"Adventure, Mystery, Romance"
668,River's End,Michael Curtiz,75,"Drama, Romance, Western"
669,Dall'ombra alla luce,William Beaudine,74,Drama
670,Amor gitano,"Lionel Barrymore, Hal Roach",104,"Musical, Romance"
671,Romanzo,Clarence Brown,76,"Drama, Romance"
672,La famiglia reale di Broadway,"George Cukor, Cyril Gardner",82,Comedy
673,Runaway Bride,Donald Crisp,69,"Crime, Drama, Romance"
674,Sarah and Son,Dorothy Arzner,86,"Drama, Romance"
675,Il vampiro del mare,"Lionel Barrymore, Wesley Ruggles",58,"Action, Romance, Thriller"
676,La crociera del folle,Charles Brabin,67,"Action, Crime, Drama"
677,Show Girl in Hollywood,Mervyn LeRoy,80,"Comedy, Musical, Drama"
678,The Silver Horde,George Archainbaud,75,"Drama, Romance"
679,The Sin Ship,Louis Wolheim,65,Drama
680,Sin Takes a Holiday,Paul L. Stein,81,"Comedy, Romance"
681,La vacanza del peccatore,John G. Adolfi,60,"Adventure, Crime, Romance"
682,Ombre e luci,Sam Wood,67,"Drama, Romance"
683,So Long Letty,Lloyd Bacon,64,"Comedy, Musical"
684,Sam Lee principe cinese,Frank Lloyd,93,"Drama, Romance"
685,Song o' My Heart,Frank Borzage,85,"Drama, Music, Romance"
686,Soup to Nuts,Benjamin Stoloff,70,"Comedy, Musical, Romance"
687,Spring Is Here,John Francis Dillon,69,"Comedy, Musical, Romance"
688,Street of Chance,John Cromwell,75,"Crime, Drama, Romance"
689,Sunny,William A. Seiter,78,Musical
690,Sweet Kitty Bellairs,Alfred E. Green,63,"Musical, Romance"
691,The Texan,John Cromwell,79,"Adventure, Romance, Western"
692,They Learned About Women,"Jack Conway, Sam Wood",95,"Musical, Drama"
693,Agente segreto Z1,Roy Del Ruth,71,Drama
694,Tom Sawyer,John Cromwell,86,"Adventure, Comedy, Drama"
695,Top Speed,Mervyn LeRoy,80,"Comedy, Musical, Romance"
696,True to the Navy,Frank Tuttle,71,"Action, Comedy, Romance"
697,The Truth About Youth,William A. Seiter,69,"Drama, Romance"
698,The Unholy Three,Jack Conway,72,"Crime, Drama, Romance"
699,Risalendo il fiume,John Ford,92,"Comedy, Crime, Drama"
700,Se io fossi re,"Ludwig Berger, Ernst Lubitsch",104,"Musical, Romance"
701,Peccato virtuoso,"George Cukor, Louis J. Gasnier",80,"Drama, Romance, War"
702,War Nurse,Edgar Selwyn,81,"Drama, Romance, War"
703,Cow boy per forza,Fred Niblo,71,"Action, Comedy, Music"
704,Way for a Sailor,Sam Wood,85,"Romance, Drama"
705,Whoopee!,Thornton Freeland,93,"Comedy, Musical, Romance"
706,Wide Open,Archie Mayo,69,Comedy
707,The Widow from Chicago,Edward F. Cline,64,"Crime, Drama, Romance"
708,Young Man of Manhattan,Monta Bell,79,"Comedy, Musical, Romance"
709,24 Hours,Marion Gering,66,Drama
710,Alexander Hamilton,John G. Adolfi,70,"Biography, Drama, History"
711,Alice in Wonderland,Bud Pollard,55,Fantasy
712,Ambassador Bill,Sam Taylor,70,Comedy
713,Una tragedia americana,Josef von Sternberg,96,"Crime, Drama, Romance"
714,Are These Our Children,"Wesley Ruggles, Howard Estabrook",84,Drama
715,Un popolo muore,John Ford,108,Drama
716,Bachelor Apartment,Lowell Sherman,76,"Comedy, Drama, Romance"
717,The Bachelor Father,Robert Z. Leonard,90,"Comedy, Drama, Romance"
718,Bad Girl,Frank Borzage,90,"Drama, Romance"
719,The Bad Sister,Hobart Henley,68,Drama
720,Beauty and the Boss,Roy Del Ruth,66,"Comedy, Romance"
721,Behind Office Doors,Melville W. Brown,82,"Drama, Romance"
722,Amor mio tradiscimi!,William A. Seiter,75,Romance
723,Il grande gioco,Fred Niblo,65,"Crime, Drama, Romance"
724,Il cammello nero,Hamilton MacFadden,71,"Crime, Mystery, Thriller"
725,La bionda e l'avventuriero,Roy Del Ruth,79,"Comedy, Crime, Drama"
726,Passione di mamma,Paul L. Stein,81,"Drama, Romance, War"
727,La trovatella,John Ford,60,Comedy
728,Broadminded,Mervyn LeRoy,65,Comedy
729,Los calaveras,James W. Horne,63,Comedy
730,Caught Plastered,"William A. Seiter, William A. Seiter",68,"Comedy, Musical"
731,Il campione,King Vidor,86,"Drama, Sport"
732,La beffa dell'amore,Allan Dwan,72,"Drama, Romance, War"
733,La crociera del delitto,Hamilton MacFadden,76,Mystery
734,The Cheat,"George Abbott, Berthold Viertel",74,Drama
735,Chinatown After Dark,Stuart Paton,59,"Crime, Drama"
736,I pionieri del West,Wesley Ruggles,123,"Drama, Western"
737,The Common Law,Paul L. Stein,74,"Romance, Drama"
738,Consolation Marriage,Paul Sloane,81,Drama
739,Corsair,Roland West,75,"Adventure, Crime, Romance"
740,Cracked Nuts,Edward F. Cline,65,"Comedy, Musical, Romance"
741,Codice penale,Howard Hawks,97,"Crime, Drama, Romance"
742,La rumba dell'amore,W.S. Van Dyke,86,"Musical, Romance"
743,La via del male,Harry Beaumont,80,"Crime, Drama, Romance"
744,Just a Gigolo,Jack Conway,66,"Comedy, Romance"
745,Daughter of the Dragon,Lloyd Corrigan,70,"Crime, Drama"
746,La piccola amica,Jacques Feyder,85,Drama
747,La piccola emigrante,David Butler,106,"Comedy, Musical, Romance"
748,Devotion,Robert Milton,81,"Comedy, Drama, Romance"
749,Dirigibile,Frank Capra,100,Adventure
750,Don't Bet on Women,William K. Howard,70,"Comedy, Romance"
751,Dracula,"Tod Browning, Karl Freund",75,"Drama, Fantasy, Horror"
752,The Drums of Jeopardy,George B. Seitz,75,"Crime, Drama, Horror"
753,The Easiest Way,Jack Conway,73,"Drama, Romance"
754,Ripudiata,Frank Lloyd,102,"Drama, Romance"
755,Borneo selvaggio,George Melford,77,Adventure
756,The Heart of New York,Mervyn LeRoy,73,Comedy
757,Everything's Rosie,Clyde Bruckman,67,"Comedy, Romance"
758,Expensive Women,Hobart Henley,60,Drama
759,The False Madonna,Stuart Walker,70,"Crime, Drama, Romance"
760,50 Million Frenchmen,Lloyd Bacon,74,"Comedy, Musical, Romance"
761,L'ultima carovana,"Otto Brower, David Burton",92,"Romance, Western"
762,The Finger Points,John Francis Dillon,90,"Crime, Drama"
763,Five Star Final,Mervyn LeRoy,89,"Crime, Drama"
764,Five and Ten,Robert Z. Leonard,89,"Drama, Romance"
765,Flying High,Charles Reisner,80,"Comedy, Musical, Romance"
766,Frankenstein,James Whale,70,"Drama, Horror, Romance"
767,Io amo,Clarence Brown,93,"Crime, Drama, Romance"
768,La sfinge dell'amore,Victor Schertzinger,68,"Drama, Romance, War"
769,The Front Page,Lewis Milestone,101,"Comedy, Crime, Drama"
770,The Galloping Ghost,B. Reeves Eason,226,"Action, Adventure, Crime"
771,Il bel capitano,Richard Boleslawski,67,Drama
772,Gentleman's Fate,Mervyn LeRoy,90,"Crime, Drama"
773,God's Gift to Women,Michael Curtiz,72,"Comedy, Romance"
